"Notes"	"Disease"	"Disease Code"	"State"	"State Code"	"Year"	"Year Code"	STD Cases	Population	Rate
	"Gonorrhea"	"280"	"Alabama"	"01"	"2012"	"2012"	9270	4822023	192.24
	"Gonorrhea"	"280"	"Alabama"	"01"	"2013"	"2013"	8377	4833722	173.30
	"Gonorrhea"	"280"	"Alabama"	"01"	"2014"	"2014"	7677	4833722	158.82
"Total"	"Gonorrhea"	"280"	"Alabama"	"01"			190249	87199448	218.18
	"Gonorrhea"	"280"	"Alaska"	"02"	"1996"	"1996"	459	608569	75.42
	"Gonorrhea"	"280"	"Alaska"	"02"	"1997"	"1997"	391	612968	63.79
	"Gonorrhea"	"280"	"Alaska"	"02"	"1998"	"1998"	331	619932	53.39
	"Gonorrhea"	"280"	"Alaska"	"02"	"1999"	"1999"	302	624779	48.34
	"Gonorrhea"	"280"	"Alaska"	"02"	"2000"	"2000"	361	627698	57.51
	"Gonorrhea"	"280"	"Alaska"	"02"	"2001"	"2001"	457	633630	72.12
	"Gonorrhea"	"280"	"Alaska"	"02"	"2002"	"2002"	641	643786	99.57
	"Gonorrhea"	"280"	"Alaska"	"02"	"2003"	"2003"	573	648820	88.31
	"Gonorrhea"	"280"	"Alaska"	"02"	"2004"	"2004"	567	655435	86.51
	"Gonorrhea"	"280"	"Alaska"	"02"	"2005"	"2005"	600	663661	90.41
	"Gonorrhea"	"280"	"Alaska"	"02"	"2006"	"2006"	630	670053	94.02
	"Gonorrhea"	"280"	"Alaska"	"02"	"2007"	"2007"	579	683478	84.71
	"Gonorrhea"	"280"	"Alaska"	"02"	"2008"	"2008"	578	686293	84.22
	"Gonorrhea"	"280"	"Alaska"	"02"	"2009"	"2009"	990	698473	141.74
	"Gonorrhea"	"280"	"Alaska"	"02"	"2010"	"2010"	1273	710231	179.24
	"Gonorrhea"	"280"	"Alaska"	"02"	"2011"	"2011"	984	722718	136.15
	"Gonorrhea"	"280"	"Alaska"	"02"	"2012"	"2012"	726	731449	99.25
	"Gonorrhea"	"280"	"Alaska"	"02"	"2013"	"2013"	1128	735132	153.44
	"Gonorrhea"	"280"	"Alaska"	"02"	"2014"	"2014"	1341	735132	182.42
"Total"	"Gonorrhea"	"280"	"Alaska"	"02"			12911	12712237	101.56
	"Gonorrhea"	"280"	"Arizona"	"04"	"1996"	"1996"	3705	4586940	80.77
	"Gonorrhea"	"280"	"Arizona"	"04"	"1997"	"1997"	3794	4736990	80.09
	"Gonorrhea"	"280"	"Arizona"	"04"	"1998"	"1998"	4172	4883342	85.43
	"Gonorrhea"	"280"	"Arizona"	"04"	"1999"	"1999"	4265	5023823	84.90
	"Gonorrhea"	"280"	"Arizona"	"04"	"2000"	"2000"	4136	5167142	80.04
	"Gonorrhea"	"280"	"Arizona"	"04"	"2001"	"2001"	3923	5306966	73.92
	"Gonorrhea"	"280"	"Arizona"	"04"	"2002"	"2002"	3779	5456453	69.26
	"Gonorrhea"	"280"	"Arizona"	"04"	"2003"	"2003"	3580	5580811	64.15
	"Gonorrhea"	"280"	"Arizona"	"04"	"2004"	"2004"	4065	5743834	70.77
	"Gonorrhea"	"280"	"Arizona"	"04"	"2005"	"2005"	4951	5939292	83.36
	"Gonorrhea"	"280"	"Arizona"	"04"	"2006"	"2006"	5949	6166318	96.48
	"Gonorrhea"	"280"	"Arizona"	"04"	"2007"	"2007"	5062	6338755	79.86
	"Gonorrhea"	"280"	"Arizona"	"04"	"2008"	"2008"	3449	6500180	53.06
	"Gonorrhea"	"280"	"Arizona"	"04"	"2009"	"2009"	3250	6595778	49.27
	"Gonorrhea"	"280"	"Arizona"	"04"	"2010"	"2010"	3249	6392017	50.83
	"Gonorrhea"	"280"	"Arizona"	"04"	"2011"	"2011"	4564	6482505	70.40
	"Gonorrhea"	"280"	"Arizona"	"04"	"2012"	"2012"	5809	6553255	88.64
	"Gonorrhea"	"280"	"Arizona"	"04"	"2013"	"2013"	6412	6626624	96.76
	"Gonorrhea"	"280"	"Arizona"	"04"	"2014"	"2014"	7750	6626624	116.95
"Total"	"Gonorrhea"	"280"	"Arizona"	"04"			85864	110707649	77.56
	"Gonorrhea"	"280"	"Arkansas"	"05"	"1996"	"1996"	5015	2572109	194.98
	"Gonorrhea"	"280"	"Arkansas"	"05"	"1997"	"1997"	4372	2601090	168.08
	"Gonorrhea"	"280"	"Arkansas"	"05"	"1998"	"1998"	3953	2626289	150.52
	"Gonorrhea"	"280"	"Arkansas"	"05"	"1999"	"1999"	3226	2651860	121.65
	"Gonorrhea"	"280"	"Arkansas"	"05"	"2000"	"2000"	3642	2678668	135.96
	"Gonorrhea"	"280"	"Arkansas"	"05"	"2001"	"2001"	4604	2694698	170.85
	"Gonorrhea"	"280"	"Arkansas"	"05"	"2002"	"2002"	4584	2710079	169.15
	"Gonorrhea"	"280"	"Arkansas"	"05"	"2003"	"2003"	4251	2725715	155.96
	"Gonorrhea"	"280"	"Arkansas"	"05"	"2004"	"2004"	4137	2752629	150.29
	"Gonorrhea"	"280"	"Arkansas"	"05"	"2005"	"2005"	4476	2779154	161.06
	"Gonorrhea"	"280"	"Arkansas"	"05"	"2006"	"2006"	4306	2810872	153.19
	"Gonorrhea"	"280"	"Arkansas"	"05"	"2007"	"2007"	4168	2834797	147.03
	"Gonorrhea"	"280"	"Arkansas"	"05"	"2008"	"2008"	4514	2855390	158.09
	"Gonorrhea"	"280"	"Arkansas"	"05"	"2009"	"2009"	4460	2889450	154.35
	"Gonorrhea"	"280"	"Arkansas"	"05"	"2010"	"2010"	4769	2915918	163.55
	"Gonorrhea"	"280"	"Arkansas"	"05"	"2011"	"2011"	4687	2937979	159.53
	"Gonorrhea"	"280"	"Arkansas"	"05"	"2012"	"2012"	4307	2949131	146.04
	"Gonorrhea"	"280"	"Arkansas"	"05"	"2013"	"2013"	4007	2959373	135.40
	"Gonorrhea"	"280"	"Arkansas"	"05"	"2014"	"2014"	4539	2959373	153.38
"Total"	"Gonorrhea"	"280"	"Arkansas"	"05"			82017	52904574	155.03
	"Gonorrhea"	"280"	"California"	"06"	"1996"	"1996"	18425	32018834	57.54
	"Gonorrhea"	"280"	"California"	"06"	"1997"	"1997"	18018	32486010	55.46
	"Gonorrhea"	"280"	"California"	"06"	"1998"	"1998"	19579	32987675	59.35
	"Gonorrhea"	"280"	"California"	"06"	"1999"	"1999"	18661	33499204	55.71
	"Gonorrhea"	"280"	"California"	"06"	"2000"	"2000"	21595	34010375	63.50
	"Gonorrhea"	"280"	"California"	"06"	"2001"	"2001"	23294	34600463	67.32
	"Gonorrhea"	"280"	"California"	"06"	"2002"	"2002"	24606	35116033	70.07
	"Gonorrhea"	"280"	"California"	"06"	"2003"	"2003"	25963	35484453	73.17
	"Gonorrhea"	"280"	"California"	"06"	"2004"	"2004"	30155	35893799	84.01
	"Gonorrhea"	"280"	"California"	"06"	"2005"	"2005"	34338	36132147	95.03
	"Gonorrhea"	"280"	"California"	"06"	"2006"	"2006"	33740	36457549	92.55
	"Gonorrhea"	"280"	"California"	"06"	"2007"	"2007"	31294	36553215	85.61
	"Gonorrhea"	"280"	"California"	"06"	"2008"	"2008"	25787	36756666	70.16
	"Gonorrhea"	"280"	"California"	"06"	"2009"	"2009"	23228	36961664	62.84
	"Gonorrhea"	"280"	"California"	"06"	"2010"	"2010"	26441	37253956	70.97
	"Gonorrhea"	"280"	"California"	"06"	"2011"	"2011"	27516	37691912	73.00
	"Gonorrhea"	"280"	"California"	"06"	"2012"	"2012"	33579	38041430	88.27
	"Gonorrhea"	"280"	"California"	"06"	"2013"	"2013"	38166	38332521	99.57
	"Gonorrhea"	"280"	"California"	"06"	"2014"	"2014"	45408	38332521	118.46
"Total"	"Gonorrhea"	"280"	"California"	"06"			519793	678610427	76.60
	"Gonorrhea"	"280"	"Colorado"	"08"	"1996"	"1996"	2034	3919972	51.89
	"Gonorrhea"	"280"	"Colorado"	"08"	"1997"	"1997"	2315	4018293	57.61
	"Gonorrhea"	"280"	"Colorado"	"08"	"1998"	"1998"	2033	4116639	49.38
	"Gonorrhea"	"280"	"Colorado"	"08"	"1999"	"1999"	2526	4226018	59.77
	"Gonorrhea"	"280"	"Colorado"	"08"	"2000"	"2000"	3112	4326758	71.92
	"Gonorrhea"	"280"	"Colorado"	"08"	"2001"	"2001"	3190	4430989	71.99
	"Gonorrhea"	"280"	"Colorado"	"08"	"2002"	"2002"	3511	4506542	77.91
	"Gonorrhea"	"280"	"Colorado"	"08"	"2003"	"2003"	2854	4550688	62.72
	"Gonorrhea"	"280"	"Colorado"	"08"	"2004"	"2004"	3054	4601403	66.37
	"Gonorrhea"	"280"	"Colorado"	"08"	"2005"	"2005"	3224	4665177	69.11
	"Gonorrhea"	"280"	"Colorado"	"08"	"2006"	"2006"	3695	4753377	77.73
	"Gonorrhea"	"280"	"Colorado"	"08"	"2007"	"2007"	3376	4861515	69.44
	"Gonorrhea"	"280"	"Colorado"	"08"	"2008"	"2008"	3757	4939456	76.06
	"Gonorrhea"	"280"	"Colorado"	"08"	"2009"	"2009"	2823	5024748	56.18
	"Gonorrhea"	"280"	"Colorado"	"08"	"2010"	"2010"	2787	5029196	55.42
	"Gonorrhea"	"280"	"Colorado"	"08"	"2011"	"2011"	2363	5116796	46.18
	"Gonorrhea"	"280"	"Colorado"	"08"	"2012"	"2012"	2822	5187582	54.40
	"Gonorrhea"	"280"	"Colorado"	"08"	"2013"	"2013"	2820	5268367	53.53
	"Gonorrhea"	"280"	"Colorado"	"08"	"2014"	"2014"	3170	5268367	60.17
"Total"	"Gonorrhea"	"280"	"Colorado"	"08"			55466	88811883	62.45
	"Gonorrhea"	"280"	"Connecticut"	"09"	"1996"	"1996"	3388	3336685	101.54
	"Gonorrhea"	"280"	"Connecticut"	"09"	"1997"	"1997"	3154	3349348	94.17
	"Gonorrhea"	"280"	"Connecticut"	"09"	"1998"	"1998"	3177	3365352	94.40
	"Gonorrhea"	"280"	"Connecticut"	"09"	"1999"	"1999"	3321	3386401	98.07
	"Gonorrhea"	"280"	"Connecticut"	"09"	"2000"	"2000"	2912	3411956	85.35
	"Gonorrhea"	"280"	"Connecticut"	"09"	"2001"	"2001"	2546	3434602	74.13
	"Gonorrhea"	"280"	"Connecticut"	"09"	"2002"	"2002"	3241	3460503	93.66
	"Gonorrhea"	"280"	"Connecticut"	"09"	"2003"	"2003"	3114	3483375	89.40
	"Gonorrhea"	"280"	"Connecticut"	"09"	"2004"	"2004"	2862	3503604	81.69
	"Gonorrhea"	"280"	"Connecticut"	"09"	"2005"	"2005"	2750	3510297	78.34
	"Gonorrhea"	"280"	"Connecticut"	"09"	"2006"	"2006"	2610	3504809	74.47
	"Gonorrhea"	"280"	"Connecticut"	"09"	"2007"	"2007"	2327	3502309	66.44
	"Gonorrhea"	"280"	"Connecticut"	"09"	"2008"	"2008"	2801	3501252	80.00
	"Gonorrhea"	"280"	"Connecticut"	"09"	"2009"	"2009"	2558	3518288	72.71
	"Gonorrhea"	"280"	"Connecticut"	"09"	"2010"	"2010"	2569	3574097	71.88
	"Gonorrhea"	"280"	"Connecticut"	"09"	"2011"	"2011"	2449	3580709	68.39
	"Gonorrhea"	"280"	"Connecticut"	"09"	"2012"	"2012"	2133	3590347	59.41
	"Gonorrhea"	"280"	"Connecticut"	"09"	"2013"	"2013"	2860	3596080	79.53
	"Gonorrhea"	"280"	"Connecticut"	"09"	"2014"	"2014"	2333	3596080	64.88
"Total"	"Gonorrhea"	"280"	"Connecticut"	"09"			53105	66206094	80.21
	"Gonorrhea"	"280"	"Delaware"	"10"	"1996"	"1996"	1456	740977	196.50
	"Gonorrhea"	"280"	"Delaware"	"10"	"1997"	"1997"	1273	751487	169.40
	"Gonorrhea"	"280"	"Delaware"	"10"	"1998"	"1998"	1556	763335	203.84
	"Gonorrhea"	"280"	"Delaware"	"10"	"1999"	"1999"	1662	774990	214.45
	"Gonorrhea"	"280"	"Delaware"	"10"	"2000"	"2000"	1735	786512	220.59
	"Gonorrhea"	"280"	"Delaware"	"10"	"2001"	"2001"	1733	796599	217.55
	"Gonorrhea"	"280"	"Delaware"	"10"	"2002"	"2002"	1576	807385	195.20
	"Gonorrhea"	"280"	"Delaware"	"10"	"2003"	"2003"	1128	817491	137.98
	"Gonorrhea"	"280"	"Delaware"	"10"	"2004"	"2004"	894	830364	107.66
	"Gonorrhea"	"280"	"Delaware"	"10"	"2005"	"2005"	913	843524	108.24
	"Gonorrhea"	"280"	"Delaware"	"10"	"2006"	"2006"	1485	853476	173.99
	"Gonorrhea"	"280"	"Delaware"	"10"	"2007"	"2007"	1293	864764	149.52
	"Gonorrhea"	"280"	"Delaware"	"10"	"2008"	"2008"	1045	873092	119.69
	"Gonorrhea"	"280"	"Delaware"	"10"	"2009"	"2009"	971	885122	109.70
	"Gonorrhea"	"280"	"Delaware"	"10"	"2010"	"2010"	1010	897934	112.48
	"Gonorrhea"	"280"	"Delaware"	"10"	"2011"	"2011"	827	907135	91.17
	"Gonorrhea"	"280"	"Delaware"	"10"	"2012"	"2012"	899	917092	98.03
	"Gonorrhea"	"280"	"Delaware"	"10"	"2013"	"2013"	1390	925749	150.15
	"Gonorrhea"	"280"	"Delaware"	"10"	"2014"	"2014"	1279	925749	138.16
"Total"	"Gonorrhea"	"280"	"Delaware"	"10"			24125	15962777	151.13
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"1996"	"1996"	4409	572377	770.30
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"1997"	"1997"	4558	567736	802.84
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"1998"	"1998"	4508	565230	797.55
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"1999"	"1999"	3536	570213	620.12
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"2000"	"2000"	2706	571641	473.37
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"2001"	"2001"	2883	573822	502.42
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"2002"	"2002"	2669	570898	467.51
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"2003"	"2003"	2508	564353	444.40
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"2004"	"2004"	2568	553523	463.94
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"2005"	"2005"	2146	550521	389.81
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"2006"	"2006"	1887	581530	324.49
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"2007"	"2007"	2373	588292	403.37
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"2008"	"2008"	2656	591833	448.77
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"2009"	"2009"	2561	599657	427.08
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"2010"	"2010"	2104	601723	349.66
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"2011"	"2011"	2569	617996	415.70
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"2012"	"2012"	2402	632323	379.87
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"2013"	"2013"	2478	646449	383.32
	"Gonorrhea"	"280"	"District of Columbia"	"11"	"2014"	"2014"	1883	646449	291.28
"Total"	"Gonorrhea"	"280"	"District of Columbia"	"11"			53404	11166566	478.25
	"Gonorrhea"	"280"	"Florida"	"12"	"1996"	"1996"	19162	14853360	129.01
	"Gonorrhea"	"280"	"Florida"	"12"	"1997"	"1997"	19079	15186304	125.63
	"Gonorrhea"	"280"	"Florida"	"12"	"1998"	"1998"	19080	15486559	123.20
	"Gonorrhea"	"280"	"Florida"	"12"	"1999"	"1999"	22794	15759421	144.64
	"Gonorrhea"	"280"	"Florida"	"12"	"2000"	"2000"	22781	16051398	141.93
	"Gonorrhea"	"280"	"Florida"	"12"	"2001"	"2001"	21531	16373330	131.50
	"Gonorrhea"	"280"	"Florida"	"12"	"2002"	"2002"	21348	16713149	127.73
	"Gonorrhea"	"280"	"Florida"	"12"	"2003"	"2003"	18974	17019068	111.49
	"Gonorrhea"	"280"	"Florida"	"12"	"2004"	"2004"	18580	17397161	106.80
	"Gonorrhea"	"280"	"Florida"	"12"	"2005"	"2005"	20225	17789864	113.69
	"Gonorrhea"	"280"	"Florida"	"12"	"2006"	"2006"	23976	18089888	132.54
	"Gonorrhea"	"280"	"Florida"	"12"	"2007"	"2007"	23327	18251243	127.81
	"Gonorrhea"	"280"	"Florida"	"12"	"2008"	"2008"	23326	18328340	127.27
	"Gonorrhea"	"280"	"Florida"	"12"	"2009"	"2009"	20878	18537969	112.62
	"Gonorrhea"	"280"	"Florida"	"12"	"2010"	"2010"	20163	18801310	107.24
	"Gonorrhea"	"280"	"Florida"	"12"	"2011"	"2011"	19689	19057542	103.31
	"Gonorrhea"	"280"	"Florida"	"12"	"2012"	"2012"	19462	19317568	100.75
	"Gonorrhea"	"280"	"Florida"	"12"	"2013"	"2013"	20818	19552860	106.47
	"Gonorrhea"	"280"	"Florida"	"12"	"2014"	"2014"	20944	19552860	107.11
"Total"	"Gonorrhea"	"280"	"Florida"	"12"			396137	332119194	119.28
	"Gonorrhea"	"280"	"Georgia"	"13"	"1996"	"1996"	19806	7501069	264.04
	"Gonorrhea"	"280"	"Georgia"	"13"	"1997"	"1997"	18516	7685099	240.93
	"Gonorrhea"	"280"	"Georgia"	"13"	"1998"	"1998"	20668	7863536	262.83
	"Gonorrhea"	"280"	"Georgia"	"13"	"1999"	"1999"	21244	8045965	264.03
	"Gonorrhea"	"280"	"Georgia"	"13"	"2000"	"2000"	20265	8234373	246.10
	"Gonorrhea"	"280"	"Georgia"	"13"	"2001"	"2001"	18920	8405677	225.09
	"Gonorrhea"	"280"	"Georgia"	"13"	"2002"	"2002"	18383	8560310	214.75
	"Gonorrhea"	"280"	"Georgia"	"13"	"2003"	"2003"	17686	8684715	203.65
	"Gonorrhea"	"280"	"Georgia"	"13"	"2004"	"2004"	15783	8829383	178.75
	"Gonorrhea"	"280"	"Georgia"	"13"	"2005"	"2005"	15860	9072576	174.81
	"Gonorrhea"	"280"	"Georgia"	"13"	"2006"	"2006"	19669	9363941	210.05
	"Gonorrhea"	"280"	"Georgia"	"13"	"2007"	"2007"	17835	9544750	186.86
	"Gonorrhea"	"280"	"Georgia"	"13"	"2008"	"2008"	16272	9685744	168.00
	"Gonorrhea"	"280"	"Georgia"	"13"	"2009"	"2009"	13687	9829211	139.25
	"Gonorrhea"	"280"	"Georgia"	"13"	"2010"	"2010"	15852	9687653	163.63
	"Gonorrhea"	"280"	"Georgia"	"13"	"2011"	"2011"	16428	9815210	167.37
	"Gonorrhea"	"280"	"Georgia"	"13"	"2012"	"2012"	15326	9919945	154.50
	"Gonorrhea"	"280"	"Georgia"	"13"	"2013"	"2013"	14252	9992167	142.63
	"Gonorrhea"	"280"	"Georgia"	"13"	"2014"	"2014"	13770	9992167	137.81
"Total"	"Gonorrhea"	"280"	"Georgia"	"13"			330222	170713491	193.44
	"Gonorrhea"	"280"	"Hawaii"	"15"	"1996"	"1996"	502	1203755	41.70
	"Gonorrhea"	"280"	"Hawaii"	"15"	"1997"	"1997"	510	1211640	42.09
	"Gonorrhea"	"280"	"Hawaii"	"15"	"1998"	"1998"	506	1215233	41.64
	"Gonorrhea"	"280"	"Hawaii"	"15"	"1999"	"1999"	463	1210300	38.26
	"Gonorrhea"	"280"	"Hawaii"	"15"	"2000"	"2000"	483	1212671	39.83
	"Gonorrhea"	"280"	"Hawaii"	"15"	"2001"	"2001"	604	1227025	49.22
	"Gonorrhea"	"280"	"Hawaii"	"15"	"2002"	"2002"	740	1244898	59.44
	"Gonorrhea"	"280"	"Hawaii"	"15"	"2003"	"2003"	1263	1257613	100.43
	"Gonorrhea"	"280"	"Hawaii"	"15"	"2004"	"2004"	1193	1262840	94.47
	"Gonorrhea"	"280"	"Hawaii"	"15"	"2005"	"2005"	1024	1275194	80.30
	"Gonorrhea"	"280"	"Hawaii"	"15"	"2006"	"2006"	885	1285498	68.84
	"Gonorrhea"	"280"	"Hawaii"	"15"	"2007"	"2007"	659	1283388	51.35
	"Gonorrhea"	"280"	"Hawaii"	"15"	"2008"	"2008"	610	1288198	47.35
	"Gonorrhea"	"280"	"Hawaii"	"15"	"2009"	"2009"	631	1295178	48.72
	"Gonorrhea"	"280"	"Hawaii"	"15"	"2010"	"2010"	759	1360301	55.80
	"Gonorrhea"	"280"	"Hawaii"	"15"	"2011"	"2011"	685	1374810	49.83
	"Gonorrhea"	"280"	"Hawaii"	"15"	"2012"	"2012"	815	1392313	58.54
	"Gonorrhea"	"280"	"Hawaii"	"15"	"2013"	"2013"	718	1404054	51.14
	"Gonorrhea"	"280"	"Hawaii"	"15"	"2014"	"2014"	1020	1404054	72.65
"Total"	"Gonorrhea"	"280"	"Hawaii"	"15"			14070	24408963	57.64
	"Gonorrhea"	"280"	"Idaho"	"16"	"1996"	"1996"	98	1203083	8.15
	"Gonorrhea"	"280"	"Idaho"	"16"	"1997"	"1997"	157	1228520	12.78
	"Gonorrhea"	"280"	"Idaho"	"16"	"1998"	"1998"	180	1252330	14.37
	"Gonorrhea"	"280"	"Idaho"	"16"	"1999"	"1999"	89	1275674	6.98
	"Gonorrhea"	"280"	"Idaho"	"16"	"2000"	"2000"	98	1299721	7.54
	"Gonorrhea"	"280"	"Idaho"	"16"	"2001"	"2001"	76	1320585	5.76
	"Gonorrhea"	"280"	"Idaho"	"16"	"2002"	"2002"	94	1341131	7.01
	"Gonorrhea"	"280"	"Idaho"	"16"	"2003"	"2003"	68	1366332	4.98
	"Gonorrhea"	"280"	"Idaho"	"16"	"2004"	"2004"	103	1393262	7.39
	"Gonorrhea"	"280"	"Idaho"	"16"	"2005"	"2005"	119	1429096	8.33
	"Gonorrhea"	"280"	"Idaho"	"16"	"2006"	"2006"	206	1466465	14.05
	"Gonorrhea"	"280"	"Idaho"	"16"	"2007"	"2007"	269	1499402	17.94
	"Gonorrhea"	"280"	"Idaho"	"16"	"2008"	"2008"	187	1523816	12.27
	"Gonorrhea"	"280"	"Idaho"	"16"	"2009"	"2009"	110	1545801	7.12
	"Gonorrhea"	"280"	"Idaho"	"16"	"2010"	"2010"	147	1567582	9.38
	"Gonorrhea"	"280"	"Idaho"	"16"	"2011"	"2011"	162	1584985	10.22
	"Gonorrhea"	"280"	"Idaho"	"16"	"2012"	"2012"	167	1595728	10.47
	"Gonorrhea"	"280"	"Idaho"	"16"	"2013"	"2013"	211	1612136	13.09
	"Gonorrhea"	"280"	"Idaho"	"16"	"2014"	"2014"	443	1612136	27.48
"Total"	"Gonorrhea"	"280"	"Idaho"	"16"			2984	27117785	11.00
	"Gonorrhea"	"280"	"Illinois"	"17"	"1996"	"1996"	19438	12101997	160.62
	"Gonorrhea"	"280"	"Illinois"	"17"	"1997"	"1997"	19524	12185715	160.22
	"Gonorrhea"	"280"	"Illinois"	"17"	"1998"	"1998"	21735	12271847	177.11
	"Gonorrhea"	"280"	"Illinois"	"17"	"1999"	"1999"	24136	12359020	195.29
	"Gonorrhea"	"280"	"Illinois"	"17"	"2000"	"2000"	24812	12440846	199.44
	"Gonorrhea"	"280"	"Illinois"	"17"	"2001"	"2001"	24025	12520227	191.89
	"Gonorrhea"	"280"	"Illinois"	"17"	"2002"	"2002"	24026	12600620	190.67
	"Gonorrhea"	"280"	"Illinois"	"17"	"2003"	"2003"	21817	12653544	172.42
	"Gonorrhea"	"280"	"Illinois"	"17"	"2004"	"2004"	20597	12713634	162.01
	"Gonorrhea"	"280"	"Illinois"	"17"	"2005"	"2005"	20019	12763371	156.85
	"Gonorrhea"	"280"	"Illinois"	"17"	"2006"	"2006"	20186	12831970	157.31
	"Gonorrhea"	"280"	"Illinois"	"17"	"2007"	"2007"	20813	12852548	161.94
	"Gonorrhea"	"280"	"Illinois"	"17"	"2008"	"2008"	20674	12901563	160.24
	"Gonorrhea"	"280"	"Illinois"	"17"	"2009"	"2009"	19962	12910409	154.62
	"Gonorrhea"	"280"	"Illinois"	"17"	"2010"	"2010"	15777	12830632	122.96
	"Gonorrhea"	"280"	"Illinois"	"17"	"2011"	"2011"	17037	12869257	132.38
	"Gonorrhea"	"280"	"Illinois"	"17"	"2012"	"2012"	18149	12875255	140.96
	"Gonorrhea"	"280"	"Illinois"	"17"	"2013"	"2013"	16464	12882135	127.81
	"Gonorrhea"	"280"	"Illinois"	"17"	"2014"	"2014"	15970	12882135	123.97
"Total"	"Gonorrhea"	"280"	"Illinois"	"17"			385161	240446725	160.19
	"Gonorrhea"	"280"	"Indiana"	"18"	"1996"	"1996"	6458	5906013	109.35
	"Gonorrhea"	"280"	"Indiana"	"18"	"1997"	"1997"	6375	5955267	107.05
	"Gonorrhea"	"280"	"Indiana"	"18"	"1998"	"1998"	6647	5998880	110.80
	"Gonorrhea"	"280"	"Indiana"	"18"	"1999"	"1999"	6186	6044969	102.33
	"Gonorrhea"	"280"	"Indiana"	"18"	"2000"	"2000"	6525	6091950	107.11
	"Gonorrhea"	"280"	"Indiana"	"18"	"2001"	"2001"	6972	6126743	113.80
	"Gonorrhea"	"280"	"Indiana"	"18"	"2002"	"2002"	7395	6159068	120.07
	"Gonorrhea"	"280"	"Indiana"	"18"	"2003"	"2003"	6681	6195643	107.83
	"Gonorrhea"	"280"	"Indiana"	"18"	"2004"	"2004"	6851	6237569	109.83
	"Gonorrhea"	"280"	"Indiana"	"18"	"2005"	"2005"	8094	6271973	129.05
	"Gonorrhea"	"280"	"Indiana"	"18"	"2006"	"2006"	8732	6313520	138.31
	"Gonorrhea"	"280"	"Indiana"	"18"	"2007"	"2007"	8790	6345289	138.53
	"Gonorrhea"	"280"	"Indiana"	"18"	"2008"	"2008"	8769	6376792	137.51
	"Gonorrhea"	"280"	"Indiana"	"18"	"2009"	"2009"	6835	6423113	106.41
	"Gonorrhea"	"280"	"Indiana"	"18"	"2010"	"2010"	6496	6483802	100.19
	"Gonorrhea"	"280"	"Indiana"	"18"	"2011"	"2011"	6569	6516922	100.80
	"Gonorrhea"	"280"	"Indiana"	"18"	"2012"	"2012"	7338	6537334	112.25
	"Gonorrhea"	"280"	"Indiana"	"18"	"2013"	"2013"	7144	6570902	108.72
	"Gonorrhea"	"280"	"Indiana"	"18"	"2014"	"2014"	7289	6570902	110.93
"Total"	"Gonorrhea"	"280"	"Indiana"	"18"			136146	119126651	114.29
	"Gonorrhea"	"280"	"Iowa"	"19"	"1996"	"1996"	1144	2880000	39.72
	"Gonorrhea"	"280"	"Iowa"	"19"	"1997"	"1997"	1309	2891119	45.28
	"Gonorrhea"	"280"	"Iowa"	"19"	"1998"	"1998"	1616	2902872	55.67
	"Gonorrhea"	"280"	"Iowa"	"19"	"1999"	"1999"	1365	2917634	46.78
	"Gonorrhea"	"280"	"Iowa"	"19"	"2000"	"2000"	1392	2928742	47.53
	"Gonorrhea"	"280"	"Iowa"	"19"	"2001"	"2001"	1418	2931967	48.36
	"Gonorrhea"	"280"	"Iowa"	"19"	"2002"	"2002"	1480	2936760	50.40
	"Gonorrhea"	"280"	"Iowa"	"19"	"2003"	"2003"	1554	2944062	52.78
	"Gonorrhea"	"280"	"Iowa"	"19"	"2004"	"2004"	1249	2954451	42.28
	"Gonorrhea"	"280"	"Iowa"	"19"	"2005"	"2005"	1606	2966334	54.14
	"Gonorrhea"	"280"	"Iowa"	"19"	"2006"	"2006"	1966	2982085	65.93
	"Gonorrhea"	"280"	"Iowa"	"19"	"2007"	"2007"	1928	2988046	64.52
	"Gonorrhea"	"280"	"Iowa"	"19"	"2008"	"2008"	1700	3002555	56.62
	"Gonorrhea"	"280"	"Iowa"	"19"	"2009"	"2009"	1658	3007856	55.12
	"Gonorrhea"	"280"	"Iowa"	"19"	"2010"	"2010"	1803	3046355	59.19
	"Gonorrhea"	"280"	"Iowa"	"19"	"2011"	"2011"	1920	3062309	62.70
